Electricity Generation	onshore wind	GWh	2023	  1,947,827.2 	633931.03	76073.21	52104.06	472978.90	21899.06	14854.50	453776.72	166039.50	13685.46	42484.71																																																																																																																																																																																																																																																																
Electricity Generation	onshore wind	GWh	2024	  2,233,680.8 	712471.86	94970.08	59497.21	525919.73	29559.76	22040.06	497402.66	215454.16	23440.50	52924.78																																																																																																																																																																																																																																																																
Electricity Generation	onshore wind	GWh	2025	  2,504,116.5 	791119.15	108539.75	68208.43	577239.49	38520.19	28855.55	528525.86	262787.41	32802.44	67518.25																																																																																																																																																																																																																																																																
Electricity Generation	onshore wind	GWh	2026	  2,753,433.6 	869529.61	113623.34	78719.55	630905.39	48311.77	36031.22	559531.57	294215.64	39201.17	83364.39																																																																																																																																																																																																																																																																
Electricity Generation	onshore wind	GWh	2027	  2,971,137.1 	944562.32	118458.37	89891.19	680752.07	54544.50	44370.98	585101.52	316186.47	41546.49	95723.21																																																																																																																																																																																																																																																																
Electricity Generation	onshore wind	GWh	2028	  3,211,005.0 	1026534.69	129154.63	102828.16	735122.77	60931.71	53046.57	610282.99	339500.45	45470.02	108132.96																																																																																																																																																																																																																																																																
Electricity Generation	onshore wind	GWh	2029	  3,505,350.9 	1139740.95	146649.29	117479.21	790201.35	69597.27	61902.91	638087.19	364226.02	50935.76	126530.98																																																																																																																																																																																																																																																																
Electricity Generation	onshore wind	GWh	2030	  3,842,449.7 	1283899.49	174588.85	134012.94	845787.53	76948.35	71355.98	666898.13	389303.12	55277.45	144377.90																																																																																																																																																																																																																																																																
Electricity Generation	solar plus storage	GWh	2017																																																																																																																																																																																																																																																																											
Electricity Generation	solar plus storage	GWh	2018																																																																																																																																																																																																																																																																											
Electricity Generation	solar plus storage	GWh	2019	  15,313.8 	835.12	362.18	1477.72	6002.69	0.00	11.97	5326.58	200.77	1058.07	38.73																																																																																																																																																																																																																																																																
Electricity Generation	solar plus storage	GWh	2020	  17,102.0 	1298.59	369.70	2358.83	6215.40	0.00	238.37	4771.70	176.20	1598.12	75.06																																																																																																																																																																																																																																																																
